id,category,list_type,beds,baths,sq_ft_price,sq_ft_price_USD,price_KES,price_USD,district,neighborhood,street,County,SubCounty,Latitude,Longitude
3411935,Flat & Apartment,For Sale,4,6,8150,76.84329625,21500000,202715.4441,Dagoretti North,Lavington,None,WESTLANDS,LAVINGTON,-1.278937,36.777798
3398398,Flat & Apartment,For Sale,3,5,7942,74.88214218,17500000,165000.9429,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3399124,Flat & Apartment,For Sale,3,5,9339,88.05393174,20000000,188572.5061,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3417958,Flat & Apartment,For Sale,3,2,9452,89.1193664,8750000,82500.47143,Langata,Kibera,Kibera Drive,KIBRA,KIBERA,-1.309621,36.780345
3400594,Flat & Apartment,For Sale,3,2,8175,77.07901188,11000000,103714.8784,Dagoretti North,Kileleshwa,Kileleshwa,WESTLANDS,KILELESHWA,-1.280739,36.781686
3398389,Flat & Apartment,For Sale,4,4,9625,90.75051857,23000000,216858.382,Dagoretti North,Kilimani,Kilimani,WESTLANDS,KILIMANI,-1.289279,36.786931
3398069,Flat & Apartment,For Sale,3,2,7306,68.88553649,8650000,81557.6089,Kasarani,Clay City,None,KASARANI,CLAY CITY,-1.212961,36.912117
3402164,Flat & Apartment,For Sale,2,2,0,0,14500000,136715.0669,Dagoretti North,Kilimani,Argwings Kodhek Road,WESTLANDS,KILIMANI,-1.292494,36.788436
3402492,Flat & Apartment,For Sale,4,3,9064,85.46105978,16000000,150858.0049,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3400589,Flat & Apartment,For Sale,2,2,6636,62.56835753,7500000,70714.6898,Dagoretti North,Kileleshwa,Kileleshwa,WESTLANDS,KILELESHWA,-1.280739,36.781686
3401732,Flat & Apartment,For Sale,1,2,10300,97.11484066,1800000,16971.52555,Starehe,Ngara,None,STAREHE,NGARA EAST,-1.278124,36.830417
3386957,Flat & Apartment,For Sale,3,0,0,0,16800000,158400.9051,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
43970,Flat & Apartment,For Sale,2,3,0,0,7500000,70714.6898,Ngong Road,Denali Apartments,None,KIBRA,JAMHURI,-1.299557,36.748361
3402756,Flat & Apartment,For Sale,2,2,0,0,8700000,82029.04017,Langata,South B,Mkoma Road,STAREHE,SOUTH B,-1.310725,36.835695
3398727,Flat & Apartment,For Sale,3,3,0,0,13500000,127286.4416,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3402486,Flat & Apartment,For Sale,2,2,9362,88.27079012,13000000,122572.129,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3433893,Flat & Apartment,For Sale,3,3,9290,87.5919291,16500000,155572.3176,Dagoretti North,Kilimani,Elgeiyo Marakwet-Muringa,WESTLANDS,KILIMANI,-1.295323,36.779237
3429609,Flat & Apartment,For Sale,2,2,9694,91.40109372,12000000,113143.5037,Dagoretti North,Kilimani,Elgeiyo Marakwet-Muringa,WESTLANDS,KILIMANI,-1.295323,36.779237
3416432,Flat & Apartment,For Sale,3,2,9622,90.7222327,13700000,129172.1667,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3429614,Flat & Apartment,For Sale,2,0,0,0,8000000,75429.00245,Thika Road,Kamiti Road,None,KASARANI,KASARANI,-1.18952,36.894786
3428620,Flat & Apartment,For Sale,3,2,9293,87.62021497,11300000,106543.466,Ngong Road,The Grand Eben Park Apartments,None,KIBRA,JAMHURI,-1.300942,36.75376
3428925,Flat & Apartment,For Sale,3,0,791,7.458042617,10700000,100886.2908,Westlands,Kitisuru,None,WESTLANDS,KITISURU,-1.218598,36.801687
3425689,Flat & Apartment,For Sale,3,4,0,0,9000000,84857.62776,Mombasa Road,Syokimau,None,EMBAKASI,IMARA DAIMA,-1.328436,36.88065
3424832,Flat & Apartment,For Sale,3,2,0,0,7500000,70714.6898,Starehe,Pangani,None,STAREHE,PANGANI,-1.266722,36.839829
3386526,Flat & Apartment,For Sale,3,3,102,0.961719781,27500000,259287.1959,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3383505,Flat & Apartment,For Sale,3,1,0,0,19000000,179143.8808,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3411352,Flat & Apartment,For Sale,4,0,0,0,55000000,518574.3919,Dagoretti North,Lavington,None,WESTLANDS,LAVINGTON,-1.278937,36.777798
3424829,Flat & Apartment,For Sale,3,1,0,0,3000000,28285.87592,Starehe,Pangani,None,STAREHE,PANGANI,-1.266722,36.839829
3425113,Flat & Apartment,For Sale,2,1,5161,48.66113521,2500000,23571.56327,Starehe,Pangani,None,STAREHE,PANGANI,-1.266722,36.839829
3394647,Flat & Apartment,For Sale,3,5,9831,92.69281539,19000000,179143.8808,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3433792,Flat & Apartment,For Sale,4,1,0,0,25000000,235715.6327,Westlands,Parklands,None,WESTLANDS,MUTHAIGA,-1.259882,36.817892
3422857,Studio,For Sale,1,1,4147,39.10050915,5000000,47143.12653,Starehe,Nairobi Central,Kilome Rd,STAREHE,CITY CENTRE,-1.280528,36.823225
3433347,Flat & Apartment,For Sale,2,2,0,0,240000000,2262870.074,Westlands,Nyari,None,WESTLANDS,KITISURU,-1.218598,36.801687
3432966,Studio,For Sale,1,1,10300,97.11484066,5100000,48085.98906,Starehe,Ngara,Musindi Road,STAREHE,NGARA EAST,-1.278107,36.828692
3424923,Flat & Apartment,For Sale,2,2,9290,87.5919291,13000000,122572.129,Dagoretti North,Lavington,Hatheru Road,WESTLANDS,MAZIWA,-1.291579,36.75319
3433348,Flat & Apartment,For Sale,3,2,0,0,12000000,113143.5037,Langata,South C,None,LANG'ATA,SOUTH C,-1.322274,36.828893
3432917,Flat & Apartment,For Sale,3,0,0,0,17000000,160286.6302,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3432965,Studio,For Sale,1,0,8671,81.75561003,3500000,33000.18857,Starehe,Ngara,Musindi Road,STAREHE,NGARA EAST,-1.278107,36.828692
3431665,Flat & Apartment,For Sale,2,2,0,0,8500000,80143.3151,Roysambu,Kahawa West,Jacaranda Gardens,KASARANI,KAHAWA WEST,-1.191403,36.899343
3433381,Flat & Apartment,For Sale,3,4,0,0,42000000,396002.2629,Westlands,Riverside,Riverside Drive,WESTLANDS,MUTHANGARI,-1.269664,36.793534
3429440,Flat & Apartment,For Sale,2,2,8500,80.1433151,8500000,80143.3151,Dagoretti North,Kilimani,Dennis Pritt Road,WESTLANDS,KILIMANI,-1.285543,36.788115
3432742,Flat & Apartment,For Sale,2,2,11072,104.3937394,8700000,82029.04017,Kiambu Road,Fourways Junction Estate,None,WESTLANDS,KITISURU,-1.213161,36.837981
3432705,Flat & Apartment,For Sale,2,2,0,0,8000000,75429.00245,Langata,South B,South B Shopping Centre,STAREHE,SOUTH B,-1.31336,36.82776
3432405,Flat & Apartment,For Sale,2,2,0,0,16500000,155572.3176,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3429470,Flat & Apartment,For Sale,2,2,9462,89.21365265,11000000,103714.8784,Dagoretti North,Kilimani,Near Yaya Center,WESTLANDS,KILIMANI,-1.292883,36.788068
3429197,Flat & Apartment,For Sale,4,4,8029,75.70243259,21000000,198001.1314,Dagoretti North,Lavington,Walk To Valley Arcade,WESTLANDS,MAZIWA,-1.290723,36.769157
3431596,Flat & Apartment,For Sale,2,2,0,0,6500000,61286.06449,Roysambu,Kahawa,Kahawa Wendani Opposite Kahawa Barracks,KASARANI,KAHAWA WEST,-1.185886,36.906905
3431769,Flat & Apartment,For Sale,1,1,9290,87.5919291,7000000,66000.37715,Dagoretti North,Kilimani,Kilimani,WESTLANDS,KILIMANI,-1.289279,36.786931
3432608,Flat & Apartment,For Sale,3,3,40000,377.1450123,72000000,678861.0221,Westlands,Brookside,None,WESTLANDS,SPRING VALLEY,-1.256163,36.79194
3429474,Flat & Apartment,For Sale,3,3,9572,90.25080143,17000000,160286.6302,Dagoretti North,Kilimani,Near Yaya Center,WESTLANDS,KILIMANI,-1.292883,36.788068
3428540,Flat & Apartment,For Sale,1,1,10839,102.1968697,4200000,39600.22629,Ngong Road,Racecourse,None,KIBRA,JAMHURI,-1.306525,36.738683
3431333,Flat & Apartment,For Sale,3,3,0,0,12750000,120214.9727,Kiambu Road,Mocah Courtyard,None,WESTLANDS,KITISURU,-1.204009,36.843147
3427827,Flat & Apartment,For Sale,2,0,0,0,15500000,146143.6922,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3429466,Flat & Apartment,For Sale,3,2,8000,75.42900245,12000000,113143.5037,Dagoretti North,Kilimani,Near Yaya Center,WESTLANDS,KILIMANI,-1.292883,36.788068
3429471,Flat & Apartment,For Sale,3,3,9853,92.90024514,21000000,198001.1314,Dagoretti North,Kilimani,Near Yaya Center,WESTLANDS,KILIMANI,-1.292883,36.788068
3431050,Flat & Apartment,For Sale,4,5,9174,86.49820856,39500000,372430.6996,Dagoretti North,Kileleshwa,Kileleshwa,WESTLANDS,KILELESHWA,-1.280739,36.781686
3432017,Flat & Apartment,For Sale,4,5,8516,80.29417311,22000000,207429.7567,Westlands,Parklands,3Rd Avenue,WESTLANDS,MUTHAIGA,-1.2599,36.817908
3429051,Flat & Apartment,For Sale,3,0,0,0,30000000,282858.7592,Westlands,Riverside,None,WESTLANDS,MUTHANGARI,-1.269664,36.793534
3432124,Flat & Apartment,For Sale,3,3,6875,64.82179898,11100000,104657.7409,Dagoretti North,Kilimani,Wood Avenue,WESTLANDS,KILIMANI,-1.290808,36.785623
3426216,Flat & Apartment,For Sale,3,0,13006,122.6287007,28000000,264001.5086,Westlands,Spring Valley,General Mathenge,WESTLANDS,SPRING VALLEY,-1.253976,36.799695
3427172,Flat & Apartment,For Sale,4,0,0,0,22500000,212144.0694,Westlands,Parklands,Suswa Road,WESTLANDS,MUTHAIGA,-1.256573,36.81311
3433104,Flat & Apartment,For Sale,3,3,0,0,15000000,141429.3796,Westlands,Parklands,None,WESTLANDS,MUTHAIGA,-1.259882,36.817892
3432330,Flat & Apartment,For Sale,2,2,7146,67.37695644,12500000,117857.8163,Dagoretti North,Kilimani,Ngong Road,WESTLANDS,KILIMANI,-1.29946,36.790685
3428663,Flat & Apartment,For Sale,4,5,9815,92.54195738,26500000,249858.5706,Dagoretti North,Kileleshwa,Othaya Road,WESTLANDS,KILELESHWA,-1.28517,36.775536
3431598,Flat & Apartment,For Sale,3,2,10064,94.88968508,13000000,122572.129,Kiambu Road,Fourways Junction Estate,None,WESTLANDS,KITISURU,-1.213161,36.837981
3422292,Flat & Apartment,For Sale,4,4,0,0,40000000,377145.0123,Westlands,General Mathenge,None,WESTLANDS,SPRING VALLEY,-1.253976,36.799695
3430838,Flat & Apartment,For Sale,3,1,0,0,23000000,216858.382,Westlands,Rhapta Road,None,WESTLANDS,MUTHANGARI,-1.264764,36.791693
3432328,Flat & Apartment,For Sale,3,2,9433,88.94022252,13200000,124457.854,Dagoretti North,Kilimani,Yaya,WESTLANDS,KILIMANI,-1.292883,36.788068
3431184,Flat & Apartment,For Sale,3,4,9290,87.5919291,16500000,155572.3176,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3428002,Flat & Apartment,For Sale,2,0,9124,86.0267773,11000000,103714.8784,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3425652,Flat & Apartment,For Sale,3,0,0,0,14000000,132000.7543,Dagoretti North,Kilimani,Ngong Road,WESTLANDS,KILIMANI,-1.29946,36.790685
3429677,Flat & Apartment,For Sale,2,2,0,0,7750000,73071.84612,Dagoretti North,Naivasha Road,None,WESTLANDS,MT VIEW,-1.272926,36.731603
3428774,Flat & Apartment,For Sale,3,0,0,0,16000000,150858.0049,Dagoretti North,Lavington,None,WESTLANDS,LAVINGTON,-1.278937,36.777798
3427996,Flat & Apartment,For Sale,3,4,13462,126.9281539,35000000,330001.8857,Westlands,General Mathenge,Nairobi,WESTLANDS,SPRING VALLEY,-1.253976,36.799695
3424041,Flat & Apartment,For Sale,3,0,0,0,9000000,84857.62776,Dagoretti North,Naivasha Road,None,WESTLANDS,MT VIEW,-1.272926,36.731603
3430378,Flat & Apartment,For Sale,5,6,2066,19.47953988,90000000,848576.2776,Westlands,General Mathenge,None,WESTLANDS,SPRING VALLEY,-1.253976,36.799695
3427416,Flat & Apartment,For Sale,3,3,0,0,43000000,405430.8882,Westlands,Westlands Area,7 Heights,WESTLANDS,SPRING VALLEY,-1.251521,36.797903
3423538,Flat & Apartment,For Sale,4,4,8875,83.67904959,23500000,221572.6947,Dagoretti North,Lavington,Othaya Road,WESTLANDS,MAZIWA,-1.28517,36.775536
3429936,Flat & Apartment,For Sale,3,0,0,0,16000000,150858.0049,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
25349,Flat & Apartment,For Sale,3,3,0,0,18000000,169715.2555,Langata,South C,None,LANG'ATA,SOUTH C,-1.322274,36.828893
3426132,Flat & Apartment,For Sale,2,0,13000,122.572129,13000000,122572.129,Westlands,Westlands Area,Mogotio Road,WESTLANDS,MUTHAIGA,-1.263524,36.807908
3430071,Flat & Apartment,For Sale,2,0,0,0,16500000,155572.3176,Westlands,Brookside,None,WESTLANDS,SPRING VALLEY,-1.256163,36.79194
3429601,Flat & Apartment,For Sale,3,3,0,0,43000000,405430.8882,Westlands,Riverside,Off Riverside Drive,WESTLANDS,MUTHANGARI,-1.269664,36.793534
3423479,Flat & Apartment,For Sale,3,4,14286,134.6973411,40000000,377145.0123,Westlands,General Mathenge,General Mathenge Drive,WESTLANDS,SPRING VALLEY,-1.253976,36.799695
3383494,Flat & Apartment,For Sale,3,0,0,0,10000000,94286.25306,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3424580,Flat & Apartment,For Sale,4,6,8153,76.87158212,21500000,202715.4441,Dagoretti North,Kileleshwa,Othaya Road,WESTLANDS,KILELESHWA,-1.28517,36.775536
3426866,Flat & Apartment,For Sale,4,0,0,0,28000000,264001.5086,Westlands,Brookside,Brookside Peaks,WESTLANDS,SPRING VALLEY,-1.256163,36.79194
3428553,Flat & Apartment,For Sale,2,2,0,0,12000000,113143.5037,Kiambu Road,Fourways Junction,None,WESTLANDS,KITISURU,-1.213161,36.837981
3429721,Flat & Apartment,For Sale,2,0,0,0,14000000,132000.7543,Dagoretti North,Lavington,None,WESTLANDS,LAVINGTON,-1.278937,36.777798
3430473,Flat & Apartment,For Sale,3,3,0,0,18000000,169715.2555,Dagoretti North,Lavington,None,WESTLANDS,LAVINGTON,-1.278937,36.777798
3384464,Flat & Apartment,For Sale,1,0,0,0,7500000,70714.6898,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3423085,Flat & Apartment,For Sale,3,3,0,0,14950000,140957.9483,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3425994,Flat & Apartment,For Sale,3,4,0,0,15500000,146143.6922,Westlands,Parklands,Rivercrest,WESTLANDS,MUTHAIGA,-1.264065,36.818285
3422489,Flat & Apartment,For Sale,4,6,0,0,21000000,198001.1314,Dagoretti North,Lavington,Othaya Road,WESTLANDS,MAZIWA,-1.28517,36.775536
3429881,Flat & Apartment,For Sale,2,2,0,0,5000000,47143.12653,Roysambu,Kahawa West,Kiamumbi,KASARANI,KAHAWA WEST,-1.185886,36.906905
3424131,Flat & Apartment,For Sale,4,4,9662,91.09937771,26000000,245144.258,Dagoretti North,Kileleshwa,Githunguri Close,WESTLANDS,KILELESHWA,-1.280739,36.781686
3423103,Flat & Apartment,For Sale,4,5,7664,72.26098435,16500000,155572.3176,Dagoretti North,Kilimani,Kilimani Area,WESTLANDS,KILIMANI,-1.289279,36.786931
3424575,Flat & Apartment,For Sale,4,6,893,8.419762399,25000000,235715.6327,Dagoretti North,Kilimani,Riara Road,WESTLANDS,KILIMANI,-1.289279,36.786931
3427706,Flat & Apartment,For Sale,3,4,10263,96.76598152,19500000,183858.1935,Dagoretti North,Kilimani,Dennis Pritt,WESTLANDS,KILIMANI,-1.285543,36.788115
3428298,Flat & Apartment,For Sale,3,3,0,0,18500000,174429.5682,Westlands,Westlands Area,East Church Road,WESTLANDS,MUTHANGARI,-1.263314,36.788277
3424430,Flat & Apartment,For Sale,3,3,8689,81.92532529,14590000,137563.6432,Dagoretti North,Kilimani,Kindaruma Rd,WESTLANDS,KILIMANI,-1.297795,36.791215
3423417,Flat & Apartment,For Sale,3,0,16000,150.8580049,21000000,198001.1314,Dagoretti North,Kilimani,Argwings Kodhek,WESTLANDS,KILIMANI,-1.292494,36.788436
3430983,Flat & Apartment,For Sale,3,3,0,0,16000000,150858.0049,Dagoretti North,Kilimani,Dennis Pritt Road,WESTLANDS,KILIMANI,-1.285543,36.788115
3427728,Flat & Apartment,For Sale,3,4,8333,78.56873468,12500000,117857.8163,Dagoretti North,Kilimani,Kilimani Road,WESTLANDS,KILIMANI,-1.289279,36.786931
3428598,Flat & Apartment,For Sale,3,0,8557,80.68074675,17500000,165000.9429,Westlands,Parklands,None,WESTLANDS,MUTHAIGA,-1.259882,36.817892
3426856,Flat & Apartment,For Sale,3,2,0,0,21000000,198001.1314,Dagoretti North,Kileleshwa,Crescent Road,WESTLANDS,KILELESHWA,-1.280739,36.781686
3427715,Flat & Apartment,For Sale,4,5,10000,94.28625306,26000000,245144.258,Dagoretti North,Kilimani,Kilimani Road,WESTLANDS,KILIMANI,-1.289279,36.786931
3429407,Flat & Apartment,For Sale,3,4,0,0,30000000,282858.7592,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3426136,Flat & Apartment,For Sale,2,0,0,0,16500000,155572.3176,Westlands,Parklands,Ojijo Road,WESTLANDS,MUTHAIGA,-1.267451,36.812067
3424116,Flat & Apartment,For Sale,3,3,0,0,29000000,273430.1339,Dagoretti North,Kileleshwa,Mwingi Road,WESTLANDS,KILELESHWA,-1.282347,36.782769
3424203,Flat & Apartment,For Sale,2,0,9290,87.5919291,15000000,141429.3796,Dagoretti North,Kileleshwa,Suguta Road,WESTLANDS,KILELESHWA,-1.287443,36.779242
3423132,Flat & Apartment,For Sale,3,3,13691,129.0873091,28000000,264001.5086,Dagoretti North,Kileleshwa,Siaya Rd,WESTLANDS,KILELESHWA,-1.281183,36.784846
3424146,Flat & Apartment,For Sale,4,6,8764,82.63247219,20000000,188572.5061,Dagoretti North,Lavington,Kingara Road,WESTLANDS,MAZIWA,-1.294386,36.761481
3428205,Flat & Apartment,For Sale,4,4,0,0,45000000,424288.1388,Westlands,Riverside,None,WESTLANDS,MUTHANGARI,-1.269664,36.793534
3424151,Flat & Apartment,For Sale,3,3,0,0,23000000,216858.382,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3424129,Flat & Apartment,For Sale,3,3,10405,98.10484631,28000000,264001.5086,Dagoretti North,Kileleshwa,,WESTLANDS,KILELESHWA,-1.280739,36.781686
3424126,Flat & Apartment,For Sale,3,3,0,0,28000000,264001.5086,Dagoretti North,Kileleshwa,Gichugu Road,WESTLANDS,KILELESHWA,-1.278455,36.79478
3422695,Flat & Apartment,For Sale,0,0,0,0,3600000,33943.0511,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3424145,Flat & Apartment,For Sale,3,3,0,0,25500000,240429.9453,Dagoretti North,Kileleshwa,Mwingi Road,WESTLANDS,KILELESHWA,-1.282347,36.782769
3431729,Flat & Apartment,For Sale,3,0,998,9.409768056,28000000,264001.5086,Dagoretti North,Lavington,None,WESTLANDS,LAVINGTON,-1.278937,36.777798
3421583,Flat & Apartment,For Sale,2,0,0,0,16999999,160286.6208,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3422124,Flat & Apartment,For Sale,3,3,0,0,27000000,254572.8833,Dagoretti North,Kilimani,Off Dennis Prit Road,WESTLANDS,KILIMANI,-1.285543,36.788115
3408759,Flat & Apartment,For Sale,4,4,8000,75.42900245,30000000,282858.7592,Westlands,General Mathenge,None,WESTLANDS,SPRING VALLEY,-1.253976,36.799695
3415780,Flat & Apartment,For Sale,2,0,50,0.471431265,15000000,141429.3796,Westlands,Parklands,None,WESTLANDS,MUTHAIGA,-1.259882,36.817892
3412596,Flat & Apartment,For Sale,5,5,15668,147.7277013,85000000,801433.151,Westlands,Spring Valley,None,WESTLANDS,SPRING VALLEY,-1.254838,36.795415
3419015,Flat & Apartment,For Sale,2,2,0,0,11000000,103714.8784,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3420413,Flat & Apartment,For Sale,3,2,10153,95.72883274,15300000,144257.9672,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3422363,Flat & Apartment,For Sale,3,0,0,0,16500000,155572.3176,Dagoretti North,Kileleshwa,Githunguri Road,WESTLANDS,KILELESHWA,-1.278455,36.79478
3417640,Flat & Apartment,For Sale,3,3,0,0,19000000,179143.8808,Dagoretti North,Riara Road,None,WESTLANDS,MAZIWA,-1.297989,36.764894
3426662,Flat & Apartment,For Sale,2,0,0,0,18000000,169715.2555,Westlands,Parklands,1St Parklands,WESTLANDS,MUTHAIGA,-1.26327,36.815948
3419487,Flat & Apartment,For Sale,3,2,0,0,19000000,179143.8808,Dagoretti North,Kileleshwa,Crescent Rd,WESTLANDS,KILELESHWA,-1.280739,36.781686
3427465,Flat & Apartment,For Sale,4,4,12857,121.2238356,45000000,424288.1388,Westlands,General Mathenge,None,WESTLANDS,SPRING VALLEY,-1.253976,36.799695
3420624,Flat & Apartment,For Sale,4,5,7035,66.33037903,15900000,149915.1424,Dagoretti North,Kilimani,Riara Road,WESTLANDS,KILIMANI,-1.289279,36.786931
3421360,Flat & Apartment,For Sale,3,3,0,0,14000000,132000.7543,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3419354,Flat & Apartment,For Sale,3,0,0,0,15111111,142477.0036,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3416335,Flat & Apartment,For Sale,4,5,0,0,17000000,160286.6302,Dagoretti North,Lavington,None,WESTLANDS,LAVINGTON,-1.278937,36.777798
3419377,Flat & Apartment,For Sale,3,3,0,0,15000000,141429.3796,Dagoretti North,Valley Arcade,None,WESTLANDS,LAVINGTON,-1.278937,36.777798
3418993,Flat & Apartment,For Sale,2,0,0,0,10499999,99000.55629,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3416709,Flat & Apartment,For Sale,4,3,0,0,17500000,165000.9429,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3414937,Flat & Apartment,For Sale,3,3,0,0,14000000,132000.7543,Dagoretti North,Lavington,Valley Arcade,WESTLANDS,MAZIWA,-1.290723,36.769157
3415956,Flat & Apartment,For Sale,2,4,10777,101.6122949,14500000,136715.0669,Dagoretti North,Kilimani,Off Ngong Road,WESTLANDS,KILIMANI,-1.29946,36.790685
3419801,Flat & Apartment,For Sale,4,6,0,0,20500000,193286.8188,Dagoretti North,Lavington,None,WESTLANDS,LAVINGTON,-1.278937,36.777798
3419200,Flat & Apartment,For Sale,3,3,0,0,23000000,216858.382,Dagoretti North,Kileleshwa,Gatundu Close,WESTLANDS,KILELESHWA,-1.278246,36.784802
3414248,Flat & Apartment,For Sale,2,2,16291,153.6017349,24550000,231472.7513,Dagoretti North,Kilimani,Dennis Pritt,WESTLANDS,KILIMANI,-1.285543,36.788115
3417060,Flat & Apartment,For Sale,3,0,0,0,17500000,165000.9429,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3422502,Flat & Apartment,For Sale,4,4,0,0,28000000,264001.5086,Westlands,Parklands,,WESTLANDS,MUTHAIGA,-1.259882,36.817892
3413434,Flat & Apartment,For Sale,3,3,0,0,18500000,174429.5682,Westlands,Rhapta Road,None,WESTLANDS,MUTHANGARI,-1.264764,36.791693
